0,1,阿姨,āyí,aunt
1,2,啊,a,ah
2,3,矮,ǎi,short
3,4,矮小,ǎi xiǎo,short and small; low and small; undersized
4,5,爱国,ài guó,love one’s country; be patriotic
5,6,爱护,àihù,Care
6,7,安,ān,quiet; safe; secure; install; fix; fit
7,8,安置,ānzhì,put; arrange for
8,9,按时,ànshí,on time
9,10,暗,àn,dark
10,11,暗示,ànshì,suggest secretly
11,12,巴士,bā shì,bus
12,13,百货,bǎi huò,department store; general merchandise
13,14,摆,bǎi,pendulum
14,15,摆动,bǎi dòng,swing; sway; oscillate;vibrate
15,16,摆脱,bǎituō,cast off
16,17,败,bài,defeat; beat; fail; lose
17,18,办事,bàn shì,handle affairs; work
18,19,包裹,bāoguǒ,package
19,20,包含,bāohán,Contain
20,21,包括,bāokuò,Include
21,22,薄,báo,thin
22,23,宝,bǎo,treasure; precious; treasured
23,24,宝宝,bǎo bao,baby; darling
24,25,宝贝,bǎobèi,baby
25,26,宝贵,bǎoguì,valuable
26,27,宝石,bǎo shí,gemstone; gem; cameo; precious stone
27,28,保密,bǎomì,secrecy
28,29,保守,bǎoshǒu,Conservative
29,30,抱,bào,"Hold, hug"
30,31,背景,bèijǐng,background
31,32,倍,bèi,times
32,33,被迫,bèi pò,be compelled; be forced; be constrained
33,34,本科,běnkē,Undergraduate
34,35,笨,bèn,stupid
35,36,比分,bǐ fēn,score
36,37,毕业,bìyè,graduation
37,38,毕业生,bì yè shēng,graduate
38,39,避,bì,avoid; evade; dodge; keep away; repel
39,40,避免,bìmiǎn,avoid
40,41,编,biān,invent; make up; plait; edit; compile; compose; write
41,42,辩论,biànlùn,Debate
42,43,标志,biāozhì,sign
43,44,表情,biǎoqíng,Expression
44,45,表扬,biǎoyáng,Praise
45,46,别（动）,bié,do not; leave; separate; pin
46,47,冰,bīng,ice
47,48,冰箱,bīngxiāng,Refrigerator
48,49,冰雪,bīng xuě,ice and snow
49,50,兵,bīng,arms; soldier; force; weapon; military
50,51,并（动）,bìng,combine; merge; incorporate
51,52,不要紧,búyàojǐn,Never mind
52,53,不在乎,bú zài hū,not mind; not care
53,54,不管,bùguǎn,no matter
54,55,不然,bùrán,otherwise
55,56,布置,bùzhì,Arrangement
56,57,步行,bù xíng,go on foot; walk
57,58,擦,cā,wipe
58,59,才（名）,cái,ability; talent; gift; endowment
59,60,材料,cáiliào,Materials
60,61,财产,cáichǎn,property
61,62,财富,cáifù,wealth
62,63,采访,cǎifǎng,interview
63,64,参考,cānkǎo,Reference resources
64,65,参与,cānyù,participate in
65,66,操场,cāochǎng,Playground
66,67,操作,cāozuò,operation
67,68,测,cè,survey; fathom; measure; conjecture; infer
68,69,测量,cèliáng,measure
69,70,测试,cè shì,test; examination
70,71,曾,céng,once; already; at some time in the past
71,72,茶叶,chá yè,tea; tea-leaves
72,73,产品,chǎnpǐn,product
73,74,长途,chángtú,Long-distance
74,75,常识,chángshí,common sense
75,76,唱片,chàng piàn,record; disc; phonogram
76,77,抄,chāo,copy
77,78,抄写,chāo xiě,copy; transcribe
78,79,潮,cháo,moist; damp; humid; tide
79,80,潮流,cháoliú,Trend
80,81,潮湿,cháoshī,damp
81,82,彻底,chèdǐ,thorough
82,83,沉,chén,sink; keep down; lower; deep; profound; heavy
83,84,沉默,chénmò,silent
84,85,沉重,chénzhòng,heavy
85,86,称赞,chēngzàn,Praise
86,87,成人,chéngrén,adult
87,88,诚实,chéngshí,honest
88,89,诚信,chéng xìn,honesty; integrity
89,90,承担,chéngdān,bear
90,91,承认,chéngrèn,Admit
91,92,承受,chéngshòu,bear
92,93,程序,chéngxù,program
93,94,吃惊,chījīng,Be amazed
94,95,迟到,chídào,Late
95,96,尺,chǐ,rule; ruler
96,97,尺寸,chǐ cùn,size; measurement; dimension
97,98,尺子,chǐzi,Ruler
98,99,冲,chōng,punching
99,100,充电,chōng diàn,recharge; charge
100,101,充电器,chōngdiànqì,Charger
101,102,充分,chōngfèn,To the full
102,103,虫子,chóng zi,insect; worm; bug
103,104,抽,chōu,pump; take out; shrink; pick out
104,105,抽奖,chōu jiǎng,lottery; lottery draw
105,106,抽烟,chōuyān,smoking
106,107,出口,chūkǒu,Exit
107,108,出色,chūsè,excellent; outstanding
108,109,出售,chū shòu,offer for sale; sell
109,110,出席,chūxí,Attend
