0,1,挨着,āi zhe,next to; close to
1,2,挨,ái,Next to
2,3,挨打,ái dǎ,take a beating; get a thrashing; come under attack
3,4,安检,ān jiǎn,security check
4,5,罢工,bàgōng,Strike
5,6,罢了,bà le,let it pass; that’s all; (auxiliary word)
6,7,白领,bái lǐng,white collar; white collar worker
7,8,百分点,bǎi fēn diǎn,percentage point
8,9,办公,bàn gōng,work; handle official business; work in an office
9,10,办事处,bàn shì chù,office; agency
10,11,办学,bàn xué,run a school
11,12,半决赛,bàn jué sài,semifinal
12,13,傍晚,bàngwǎn,Evening
13,14,保健,bǎo jiàn,health protection; health care
14,15,报刊,bào kān,newspapers and periodicals; press
15,16,报考,bào kǎo,register for examination; sign up for an examination
16,17,抱歉,bàoqiàn,feel sorry
17,18,暴风雨,bào fēng yǔ,rainstorm; storm; tempest
18,19,暴力,bàolì,violence
19,20,暴露,bàolù,Expose
20,21,暴雨,bào yǔ,torrential rain; rainstorm; scat
21,22,爆,bào,explode; burst; quick-fry
22,23,爆发,bàofā,burst
23,24,爆炸,bàozhà,blast
24,25,悲惨,bēicǎn,miserable
25,26,背心,bèi xīn,vest; sleeveless garment; sleeveless
26,27,背着,bèi zhe,behind one’s back
27,28,被告,bèigào,Defendant
28,29,奔跑,bēn pǎo,run
29,30,本（代、副）,běn,this; originally
30,31,本地,běn dì,this locality; local; native
31,32,本期,běn qī,current period
32,33,本身,běnshēn,itself
33,34,本土,běn tǔ,mainland; one’s native country; metropolitan territory
34,35,本质,běnzhì,essence
35,36,逼,bī,compel; force; drive; exert; press on; close; narrow
36,37,笔试,bǐ shì,written examination
37,38,必将,bì jiāng,will certainly; surely will
38,39,必修,bì xiū,obligatory; compulsory; required
39,40,闭,bì,close; shut; obstruct; stop up
40,41,边缘,biānyuán,edge
41,42,编制,biān zhì,authorized strength; work out; draw up; compile
42,43,扁,biǎn,flat
43,44,变更,biàn gēng,change; alter; modify
44,45,变换,biàn huàn,transform; convert; vary; alternate
45,46,变形,biàn xíng,deform; be out of shape; deformation; morph
46,47,便,biàn,then
47,48,便是,biàn shì,that’s it
48,49,遍地,biàn dì,everywhere; all around
49,50,表面上,biǎo miàn shàng,superficial; ostensible; apparent; apparently
50,51,病房,bìng fáng,ward of a hospital; sickroom
51,52,病情,bìng qíng,state of an illness; patient’s condition
52,53,拨打,bō dǎ,dial
53,54,波动,bō dòng,undulate; fluctuate; surge; undulation; fluctuation; wave motion
54,55,波浪,bōlàng,wave
55,56,播,bō,broadcast; spread; seed; sow; move about
56,57,不便,bú biàn,inconvenient; unsuitable; be short of cash
57,58,不见,bú jiàn,not see; not meet
58,59,不料,búliào,Unexpectedly
59,60,不再,bú zài,no longer; no more
60,61,不至于,bú zhì yú,cannot go so far; be unlikely to
61,62,补考,bǔ kǎo,makeup examination
62,63,补课,bǔ kè,make up missed lessons
63,64,补习,bǔ xí,take lessons after school or work
64,65,补助,bǔ zhù,subsidy; subsidize; allowance
65,66,捕,bǔ,catch; seize; arrest
66,67,不成,bù chéng,won’t do; fail
67,68,不禁,bùjīn,Can not help but
68,69,不仅仅,bù jǐn jǐn,not just; not only; more than
69,70,不通,bù tōng,be blocked up; be impassable; not make sense; be illogical
70,71,不怎么,bù zěn me,not particularly; not very
71,72,不怎么样,bù zěn me yàng,not up to much; very indifferent
72,73,不值,bù zhí,not worth
73,74,布满,bù mǎn,be full of
74,75,部队,bù duì,army; armed forces; troop; unit
75,76,采纳,cǎinà,accept
76,77,踩,cǎi,step on
77,78,参赛,cān sài,take part in match; enter the competition
78,79,参展,cān zhǎn,take part in an exhibition; participate in an exhibition
79,80,餐,cān,food; meal; eat
80,81,残疾,cánjí,A disability
81,82,残疾人,cán jí rén,handicapped; disabled person
82,83,残酷,cánkù,cruel
83,84,惨,cǎn,miserable; wretched; tragic; cruel; badly
84,85,仓库,cāngkù,Warehouse
85,86,藏,cáng,hide; conceal; store; lay by
86,87,操纵,cāozòng,control
87,88,厕所,cèsuǒ,Toilet
88,89,侧,cè,side; incline; lean
89,90,测定,cè dìng,determine; determination; measurement
90,91,策划,cèhuà,plan; hatch; plot
91,92,策略,cèlüè,tactic; policy
92,93,层面,céng miàn,level
93,94,差异,chā yì,difference; divergence; discrepancy; diversity
94,95,查出,chá chū,trace; find out; discover; find out
95,96,查看,chá kàn,look over; examine; check
96,97,拆迁,chāi qiān,demolition; relocation
97,98,产量,chǎn liàng,output; yield; volume of production
98,99,昌盛,chāngshèng,Prosperity
99,100,长短,cháng duǎn,short and long; length; accident; extent
100,101,长假,cháng jià,long holiday; long leave
101,102,长久,cháng jiǔ,for a long time; muchly
102,103,长跑,cháng pǎo,long-distance race; long distance run
103,104,长远,cháng yuǎn,long-term; long-range; enduring; chronic
104,105,常规,cháng guī,conventional; common; routine
105,106,常年,cháng nián,perennial; year in year out; average year
106,107,厂商,chǎng shāng,manufacturer; firm; factory owner
107,108,场地,chǎng dì,space; place; site
108,109,场馆,chǎng guǎn,venue; stadium
109,110,场景,chǎng jǐng,scene
110,111,畅通,chàngtōng,unimpeded; unblocked
111,112,超,chāo,exceed; surpass; overtake; go beyond
112,113,超出,chāo chū,overstep; go beyond; exceed
113,114,炒,chǎo,fry
114,115,炒股,chǎo gǔ,invest in stocks
115,116,炒作,chǎo zuò,hype
116,117,车号,chē hào,car number; wagon number
117,118,车牌,chē pái,licence plate; plate number
118,119,车展,chē zhǎn,auto show; car exhibition
119,120,撤离,chè lí,withdraw; leave; evacuate
120,121,撤销,chèxiāo,repeal; retract
121,122,撑,chēng,prop; support; push with a pole; keep up; unfurl; brace; stay
122,123,成（量）,chéng,(measure word)
123,124,成分,chéngfèn,component
124,125,成品,chéng pǐn,end product; finish product
125,126,承诺,chéngnuò,Promise
126,127,城区,chéng qū,the city proper; urban area; city subdivision
127,128,城乡,chéng xiāng,urban and rural; city and countryside
128,129,城镇,chéng zhèn,town; city
129,130,持有,chí yǒu,hold; possess
130,131,冲击,chōngjī,To attack
131,132,重建,chóng jiàn,rebuild; reconstruct; reestablish; rehabilitate; reconstruction
132,133,重组,chóng zǔ,reorganization; regroup
133,134,崇拜,chóngbài,worship
134,135,宠物,chǒngwù,Pet
135,136,冲,chōng,punching
136,137,出场,chū chǎng,come on the stage; enter the arena
137,138,出动,chū dòng,dispatch; start off; call out
138,139,出访,chū fǎng,visit a foreign country
139,140,出路,chūlù,way out
140,141,出面,chū miàn,come forward; appear personally
141,142,出名,chū míng,famous; well-known
142,143,出入,chū rù,come in and go out; discrepancy; divergence
143,144,出事,chū shì,meet with a mishap; have an accident
144,145,出台,chū tái,introduced; be published
145,146,出行,chū xíng,travel; trip; getting around
146,147,初等,chū děng,elementary; primary; rudimentary
147,148,除,chú,except
148,149,厨师,chú shī,chef; cook
149,150,储存,chǔcún,Storage
150,151,处处,chù chù,everywhere; in all respects
151,152,处长,chù zhǎng,the head of a department; section chief
152,153,传出,chuán chū,efferent; come out; come through
153,154,传媒,chuán méi,media
154,155,传输,chuán shū,transmission; transport
155,156,传言,chuán yán,hearsay; rumour; pass on a message
156,157,船员,chuán yuán,crew; crewman; waterman
157,158,船长,chuán zhǎng,captain; skipper
158,159,船只,chuán zhī,ship; vessel; craft
159,160,串,chuàn,"strand, cluster"
160,161,窗口,chuāng kǒu,window; wicket
161,162,创办,chuàng bàn,establish; found
162,163,创建,chuàng jiàn,found; establish; creation
163,164,创意,chuàng yì,creativity
164,165,此处,cǐ chù,here; this place
165,166,此次,cǐ cì,this time
166,167,此前,cǐ qián,before
167,168,此事,cǐ shì,this matter
168,169,此致,cǐ zhì,regards; sincerely; with the best wishes
169,170,次数,cì shù,frequency; number of times
170,171,从不,cóng bù,never; never ever
171,172,从没,cóng méi,never; never did
172,173,醋,cù,vinegar
173,174,村庄,cūn zhuāng,village; hamlet
174,175,错过,cuò guò,miss; let slip
175,176,搭,dā,"to match, to take"
176,177,搭档,dādàng,partner
177,178,搭配,dāpèi,arrange; match
178,179,打动,dǎ dòng,move; touch
179,180,打断,dǎ duàn,break; interrupt; fracture
180,181,打发,dǎ fa,send; dispatch; dismiss
181,182,打官司,dǎguānsi,To engage in a lawsuit
182,183,打牌,dǎ pái,play cards; play mah-jong
183,184,打印机,dǎ yìn jī,printer
184,185,打造,dǎ zào,build; make; creation
185,186,大道,dà dào,main road; avenue
186,187,大街,dà jiē,avenue; street; main street
187,188,大力,dà lì,energetic; energetically; vigorously
188,189,大米,dà mǐ,rice
189,190,大批,dà pī,large quantity; a smart of; legion
190,191,大赛,dà sài,contest
191,192,大师,dà shī,great master; grandmaster; master
192,193,大使,dà shǐ,ambassador; envoy
193,194,待会儿,dāi huìr,after a while; later
194,195,担忧,dān yōu,worry; be anxious; trepidation
195,196,单打,dān dǎ,singles
196,197,诞生,dànshēng,Be born
197,198,党,dǎng,party
198,199,当,dāng,When
